shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedYCord,event,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shotType,team,teamCode,coords
2343,8.485281374,-83,-6,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-83&-6]
2344,49,41,8,MISS,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[41&8]
2345,43,49,16,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[49&16]
2346,24,-69,14,SHOT,C,2021,L,Ryan Donato,BACK,AWAY,SEA,[-69&14]
2347,20,-70,-5,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-70&-5]
2348,53,-45,-30,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-45&-30]
2349,37,-77,-35,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-77&-35]
2350,81,15,-33,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[15&-33]
2351,59,45,40,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[45&40]
2352,38,-64,28,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-64&28]
2353,12,-77,0,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-77&0]
2354,11,-79,-3,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-79&-3]
2355,77,-18,-30,SHOT,C,2021,L,Ryan Donato,DEFL,AWAY,SEA,[-18&-30]
2356,37,60,-23,MISS,C,2021,L,Ryan Donato,SLAP,AWAY,SEA,[60&-23]
2357,34,-64,23,SHOT,C,2021,L,Ryan Donato,SLAP,AWAY,SEA,[-64&23]
2358,45,52,25,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[52&25]
2359,43,-50,-17,SHOT,C,2021,L,Ryan Donato,SLAP,AWAY,SEA,[-50&-17]
2360,21,68,2,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[68&2]
2361,46,55,-31,SHOT,C,2021,L,Ryan Donato,SLAP,HOME,SEA,[55&-31]
2362,50,-40,8,SHOT,C,2021,L,Ryan Donato,SLAP,HOME,SEA,[-40&8]
2363,29,-76,26,GOAL,C,2021,L,Ryan Donato,SLAP,AWAY,SEA,[-76&26]
2364,26,88,26,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[88&26]
2365,40,49,-2,GOAL,C,2021,L,Ryan Donato,SNAP,AWAY,SEA,[49&-2]
2366,18,78,-15,SHOT,C,2021,L,Ryan Donato,SNAP,AWAY,SEA,[78&-15]
2367,42,-54,23,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-54&23]
2368,13,-81,-10,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-81&-10]
2369,9.433981132,81,-5,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[81&-5]
2370,45,44,-1,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[44&-1]
2371,15,74,0,MISS,C,2021,L,Ryan Donato,DEFL,AWAY,SEA,[74&0]
2372,40,-52,16,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-52&16]
2373,28,66,-16,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[66&-16]
2374,64,36,36,MISS,C,2021,L,Ryan Donato,SLAP,AWAY,SEA,[36&36]
2375,46,55,31,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[55&31]
2376,40,-52,16,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-52&16]
2377,7.280109889,-82,2,MISS,C,2021,L,Ryan Donato,BACK,HOME,SEA,[-82&2]
2378,41,-65,-33,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-65&-33]
2379,20,-69,0,MISS,C,2021,L,Ryan Donato,TIP,HOME,SEA,[-69&0]
2380,12,-77,0,MISS,C,2021,L,Ryan Donato,TIP,HOME,SEA,[-77&0]
2381,30,-59,0,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-59&0]
2382,17,87,17,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[87&17]
2383,19,74,11,SHOT,C,2021,L,Ryan Donato,TIP,HOME,SEA,[74&11]
2384,8.485281374,-83,6,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-83&6]
2385,18,71,2,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[71&2]
2386,11,-78,-3,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-78&-3]
2387,8.062257748,-82,4,GOAL,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[-82&4]
2388,27,67,-15,GOAL,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[67&-15]
2389,33,-56,-3,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-56&-3]
2390,28,-82,27,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-82&27]
2391,36,62,-24,SHOT,C,2021,L,Ryan Donato,BACK,HOME,SEA,[62&-24]
2392,30,-78,28,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-78&28]
2393,59,46,41,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[46&41]
2394,22,67,3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[67&3]
2395,6.32455532,87,6,SHOT,C,2021,L,Ryan Donato,BACK,HOME,SEA,[87&6]
2396,20,-69,2,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-69&2]
2397,31,-83,-30,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-83&-30]
2398,13,-77,-5,MISS,C,2021,L,Ryan Donato,DEFL,AWAY,SEA,[-77&-5]
2399,12.64911064,77,-4,SHOT,C,2021,L,Ryan Donato,WRAP,AWAY,SEA,[77&-4]
2400,21.9544984,-78,19,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-78&19]
2401,6.403124237,85,-5,SHOT,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[85&-5]
2402,8.94427191,81,-4,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[81&-4]
2403,6.08276253,83,-1,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[83&-1]
2404,6.32455532,83,2,SHOT,C,2021,L,Ryan Donato,DEFL,HOME,SEA,[83&2]
2405,7,82,0,MISS,C,2021,L,Ryan Donato,DEFL,HOME,SEA,[82&0]
2406,41,-48,-4,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-48&-4]
2407,8.062257748,-82,-4,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-82&-4]
2408,9.219544457,-80,-2,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-80&-2]
2409,11,78,-1,SHOT,C,2021,L,Ryan Donato,BACK,HOME,SEA,[78&-1]
2410,38,58,-22,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[58&-22]
2411,5.385164807,-91,5,MISS,C,2021,L,Ryan Donato,WRAP,HOME,SEA,[-91&5]
2412,32,-57,0,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-57&0]
2413,7.280109889,91,-7,GOAL,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[91&-7]
2414,14,80,-11,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[80&-11]
2415,31.38470965,77,29,SHOT,C,2021,L,Victor Rask,WRIST,AWAY,SEA,[77&29]
2416,21.1896201,69,7,MISS,C,2021,L,Victor Rask,SLAP,AWAY,SEA,[69&7]
2417,57.80138407,-39,29,SHOT,C,2021,L,Victor Rask,WRIST,AWAY,SEA,[-39&29]
2418,37.58989226,-56,-18,GOAL,C,2021,L,Victor Rask,SNAP,AWAY,SEA,[-56&-18]
2419,18.38477631,72,7,SHOT,C,2021,L,Victor Rask,SNAP,AWAY,SEA,[72&7]
2420,36,-57,16,SHOT,C,2021,L,Victor Rask,WRIST,HOME,SEA,[-57&16]
2421,35,64,24,SHOT,C,2021,L,Victor Rask,WRIST,HOME,SEA,[64&24]
2422,24,69,-14,SHOT,C,2021,L,Victor Rask,WRIST,HOME,SEA,[69&-14]
2423,44,52,23,MISS,C,2021,L,Victor Rask,WRIST,HOME,SEA,[52&23]
2424,32,-67,-23,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-67&-23]
2425,56,34,10,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[34&10]
2426,43,52,-21,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[52&-21]
2427,39,-56,-20,SHOT,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[-56&-20]
2428,46,-47,-18,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[-47&-18]
2429,52,37,0,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[37&0]
2430,56.79788728,-38,25,MISS,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[-38&25]
2431,59.93329626,-35,-26,SHOT,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[-35&-26]
2432,35,58,17,GOAL,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[58&17]
2433,57,-39,27,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-39&27]
2434,53,-47,-33,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-47&-33]
2435,48,42,9,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[42&9]
2436,27,67,-16,MISS,D,2021,L,Vince Dunn,BACK,HOME,SEA,[67&-16]
2437,34,56,7,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[56&7]
2438,58,32,10,SHOT,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[32&10]
2439,41,53,-19,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[53&-19]
2440,40,51,-11,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[51&-11]
2441,53,36,3,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[36&3]
2442,36,-53,1,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-53&1]
2443,61,34,-27,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[34&-27]
2444,59,-31,10,SHOT,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[-31&10]
2445,51,43,-21,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[43&-21]
2446,53,42,-25,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[42&-25]
2447,35,58,16,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[58&16]
2448,54,35,6,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[35&6]
2449,56,41,-28,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[41&-28]
2450,26,-66,12,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-66&12]
2451,15,-74,-3,SHOT,D,2021,L,Vince Dunn,TIP,HOME,SEA,[-74&-3]
2452,61,35,29,MISS,D,2021,L,Vince Dunn,DEFL,HOME,SEA,[35&29]
2453,44,45,-3,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[45&-3]
2454,58,36,23,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[36&23]
2455,65,32,31,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[32&31]
2456,54,-47,34,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-47&34]
2457,41,-55,-23,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-55&-23]
2458,64,35,34,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[35&34]
2459,60,40,35,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[40&35]
2460,59,35,24,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[35&24]
2461,17,85,17,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[85&17]
2462,36,-53,2,GOAL,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-53&2]
2463,17,85,17,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[85&17]
2464,44,51,22,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[51&22]
2465,39,-60,-26,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-60&-26]
2466,59,32,-16,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[32&-16]
2467,56,-33,-5,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-33&-5]
2468,60,-34,25,MISS,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[-34&25]
2469,47,-46,-19,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-46&-19]
2470,62,31,-22,MISS,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[31&-22]
2471,60,30,8,SHOT,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[30&8]
2472,35,65,25,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[65&25]
2473,55,40,25,GOAL,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[40&25]
2474,52.32590181,-42,23,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-42&23]
2475,60,-30,-13,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-30&-13]
2476,51,38,-4,MISS,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[38&-4]
2477,43,51,21,SHOT,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[51&21]
2478,48,-50,28,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-50&28]
2479,56,-37,-20,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-37&-20]
2480,56,33,-1,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[33&-1]
2481,61,34,26,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[34&26]
2482,50,39,-1,MISS,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[39&-1]
2483,33,-86,33,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-86&33]
2484,64,34,32,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[34&32]
2485,26,74,21,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[74&21]
2486,28,-74,24,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-74&24]
2487,39,-50,1,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-50&1]
2488,44,-45,1,GOAL,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-45&1]
2489,69,20,1,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[20&1]
2490,37,-53,-9,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-53&-9]
2491,33,-59,-13,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-59&-13]
2492,9.219544457,-82,6,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-82&6]
2493,13,-78,6,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-78&6]
2494,45,46,14,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[46&14]
2495,57,-33,-10,SHOT,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[-33&-10]
2496,61,-34,-26,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-34&-26]
2497,31,58,4,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[58&4]
2498,25,-73,19,MISS,D,2021,L,Vince Dunn,SNAP,HOME,SEA,[-73&19]
2499,58,35,-20,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[35&-20]
2500,63,35,32,SHOT,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[35&32]
2501,54,36,12,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[36&12]
2502,50,-42,-16,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-42&-16]
2503,64,-32,-29,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-32&-29]
2504,60,32,20,SHOT,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[32&20]
2505,56,-40,-26,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[-40&-26]
2506,39,55,20,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[55&20]
2507,49,-40,-2,MISS,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[-40&-2]
2508,54,-35,-3,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-35&-3]
2509,45,-48,-18,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-48&-18]
2510,57,-35,19,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-35&19]
2511,40,53,-18,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[53&-18]
2512,62,35,30,MISS,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[35&30]
2513,54,36,-11,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[36&-11]
2514,33,61,-18,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[61&-18]
2515,61,-33,-24,SHOT,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[-33&-24]
2516,23,75,19,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[75&19]
2517,91,-4,-33,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[-4&-33]
2518,47,42,6,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[42&6]
2519,35,-55,10,GOAL,D,2021,L,Vince Dunn,BACK,AWAY,SEA,[-55&10]
2520,66,30,29,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[30&29]
2521,40,60,-28,SHOT,D,2021,L,Vince Dunn,SNAP,HOME,SEA,[60&-28]
2522,39,50,-1,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[50&-1]
2523,26,-75,-22,GOAL,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-75&-22]
2524,49,41,10,MISS,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[41&10]
2525,54,44,29,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[44&29]
2526,64,31,28,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[31&28]
2527,53,36,1,GOAL,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[36&1]
2528,14,-75,1,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-75&1]
2529,61,-31,-19,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-31&-19]
2530,60,39,33,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[39&33]
2531,34,58,15,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[58&15]
2532,41,62,31,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[62&31]
2533,16,84,15,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[84&15]
2534,52,37,-7,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[37&-7]
2535,52,-39,13,MISS,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[-39&13]
2536,19,70,1,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[70&1]
2537,54,42,27,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[42&27]
2538,61,31,-20,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[31&-20]
2539,47,46,20,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[46&20]
2540,12.80624847,-81,10,SHOT,D,2021,L,Vince Dunn,BACK,AWAY,SEA,[-81&10]
2541,53.31041174,40,21,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[40&21]
2542,47.20169488,51,-28,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[51&-28]
2543,12.04159458,-77,1,SHOT,D,2021,L,Vince Dunn,TIP,AWAY,SEA,[-77&1]
2544,42,-55,-24,MISS,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[-55&-24]
2545,8.94427191,-97,-4,SHOT,D,2021,L,Vince Dunn,SNAP,HOME,SEA,[-97&-4]
2546,22,71,12,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[71&12]
2547,17,74,8,MISS,D,2021,L,Vince Dunn,TIP,AWAY,SEA,[74&8]
2548,60,-35,-26,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-35&-26]
2549,57,32,1,MISS,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[32&1]
2550,55,37,17,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[37&17]
2551,53,47,32,SHOT,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[47&32]
2552,56,48,38,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[48&38]
2553,24,-65,-1,SHOT,D,2021,L,Vince Dunn,SNAP,AWAY,SEA,[-65&-1]
2554,39,-87,39,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-87&39]
2555,57,-37,23,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-37&23]
2556,58,-43,35,MISS,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[-43&35]
2557,36,57,17,MISS,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[57&17]
2558,30,-60,7,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-60&7]
2559,62,34,-29,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[34&-29]
2560,5.385164807,91,-5,SHOT,D,2021,L,Vince Dunn,WRAP,HOME,SEA,[91&-5]
2561,55,34,-2,MISS,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[34&-2]
2562,25,70,17,SHOT,D,2021,L,Vince Dunn,SNAP,HOME,SEA,[70&17]
2563,54,40,23,MISS,D,2021,L,Vince Dunn,SNAP,HOME,SEA,[40&23]
2564,62,-39,36,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[-39&36]
2565,51,43,23,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[43&23]
2566,55.90169944,34,10,SHOT,D,2021,L,Vince Dunn,SLAP,AWAY,SEA,[34&10]
2567,15.29705854,74,3,SHOT,D,2021,L,Vince Dunn,BACK,AWAY,SEA,[74&3]
2568,47.50789408,-53,-31,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[-53&-31]
2569,55.54277631,38,22,SHOT,D,2021,L,Vince Dunn,WRIST,AWAY,SEA,[38&22]
2570,25,-71,-18,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-71&-18]
2571,61,-30,17,SHOT,D,2021,L,Vince Dunn,SLAP,HOME,SEA,[-30&17]
2572,32,-66,-22,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-66&-22]
2573,57,33,9,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[33&9]
2574,46,-53,-29,MISS,D,2021,L,Vince Dunn,SNAP,HOME,SEA,[-53&-29]
2575,59,-36,-25,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-36&-25]
2576,56,-42,-31,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-42&-31]
2577,34,-56,-8,SHOT,D,2021,L,Vince Dunn,WRIST,HOME,SEA,[-56&-8]
2578,52,43,24,SHOT,D,2021,R,Will Borgen,SLAP,AWAY,SEA,[43&24]
2579,49,40,1,SHOT,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[40&1]
2580,60,-34,24,MISS,D,2021,R,Will Borgen,WRIST,HOME,SEA,[-34&24]
2581,57,32,-2,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[32&-2]
2582,54,35,6,SHOT,D,2021,R,Will Borgen,SLAP,HOME,SEA,[35&6]
2583,54,35,3,SHOT,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[35&3]
2584,53,45,-30,MISS,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[45&-30]
2585,62,-30,19,SHOT,D,2021,R,Will Borgen,SLAP,HOME,SEA,[-30&19]
2586,67,31,-33,SHOT,D,2021,R,Will Borgen,SLAP,HOME,SEA,[31&-33]
2587,66,32,-33,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[32&-33]
2588,50,50,-31,MISS,D,2021,R,Will Borgen,SLAP,HOME,SEA,[50&-31]
2589,58,31,-4,SHOT,D,2021,R,Will Borgen,SLAP,HOME,SEA,[31&-4]
2590,49,-44,-19,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[-44&-19]
2591,62,34,-28,GOAL,D,2021,R,Will Borgen,SLAP,HOME,SEA,[34&-28]
2592,50,41,-15,SHOT,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[41&-15]
2593,61,37,-32,MISS,D,2021,R,Will Borgen,WRIST,HOME,SEA,[37&-32]
2594,28,-64,13,SHOT,D,2021,R,Will Borgen,SNAP,HOME,SEA,[-64&13]
2595,56,33,-5,SHOT,D,2021,R,Will Borgen,SLAP,HOME,SEA,[33&-5]
2596,57,-32,3,MISS,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[-32&3]
2597,56,-37,20,SHOT,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[-37&20]
2598,24,75,-20,SHOT,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[75&-20]
2599,57,37,-23,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[37&-23]
2600,77,19,33,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[19&33]
2601,63,-33,29,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[-33&29]
2602,57,34,-14,SHOT,D,2021,R,Will Borgen,SLAP,HOME,SEA,[34&-14]
2603,63,33,-29,MISS,D,2021,R,Will Borgen,WRIST,HOME,SEA,[33&-29]
2604,61,-37,31,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[-37&31]
2605,65,34,-34,SHOT,D,2021,R,Will Borgen,SLAP,AWAY,SEA,[34&-34]
2606,57.69748695,37,-25,MISS,D,2021,R,Will Borgen,SLAP,AWAY,SEA,[37&-25]
2607,27.58622845,-69,19,SHOT,D,2021,R,Will Borgen,SNAP,AWAY,SEA,[-69&19]
2608,53.36665626,37,-12,SHOT,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[37&-12]
2609,55.73149917,34,-9,SHOT,D,2021,R,Will Borgen,WRIST,AWAY,SEA,[34&-9]
2610,47.26520919,42,-5,SHOT,D,2021,R,Will Borgen,SNAP,AWAY,SEA,[42&-5]
2611,66.03786792,33,35,SHOT,D,2021,R,Will Borgen,SLAP,AWAY,SEA,[33&35]
2612,30,69,-22,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[69&-22]
2613,66,31,-31,SHOT,D,2021,R,Will Borgen,SNAP,HOME,SEA,[31&-31]
2614,59,34,-22,SHOT,D,2021,R,Will Borgen,WRIST,HOME,SEA,[34&-22]
2615,61,-34,27,MISS,D,2021,R,Will Borgen,WRIST,HOME,SEA,[-34&27]
2616,53,46,-31,MISS,D,2021,R,Will Borgen,WRIST,HOME,SEA,[46&-31]
2617,24,74,19,SHOT,D,2021,R,Will Borgen,SLAP,HOME,SEA,[74&19]
2618,37.12142239,-56,17,SHOT,C,2021,L,Yanni Gourde,SLAP,AWAY,SEA,[-56&17]
